date,open,high,low,close,volume
2000-01-21 00:00:00,145.5,145.5,144.0625,144.4375,6244800.0
2000-01-24 00:00:00,145.656204,145.843704,139.406204,140.343704,7896900.0
2000-01-25 00:00:00,140.515594,141.9375,139.0,141.9375,9942500.0
2000-01-26 00:00:00,141.0,141.546799,140.093704,140.8125,5158100.0
2000-01-27 00:00:00,141.843704,142.218704,138.125,140.25,10922700.0
2000-01-28 00:00:00,139.4375,140.0625,135.531204,135.875,11916200.0
2000-01-31 00:00:00,135.8125,139.671799,135.0,139.5625,10768700.0
2000-02-01 00:00:00,139.75,141.6875,138.531204,140.9375,8419900.0
2000-02-02 00:00:00,141.281204,142.25,140.375,141.0625,6205900.0
2000-02-03 00:00:00,140.875,143.25,140.0,143.1875,7997500.0
2000-02-04 00:00:00,143.1875,144.0,142.125,142.593704,4925400.0
2000-02-07 00:00:00,142.5625,142.781204,141.4375,142.375,5845800.0
2000-02-08 00:00:00,143.968704,144.5625,143.625,144.3125,4936400.0
2000-02-09 00:00:00,144.468704,144.468704,141.265594,141.281204,8511500.0
2000-02-10 00:00:00,141.625,142.5625,140.875,141.5625,6690600.0
2000-02-11 00:00:00,141.843704,141.9375,138.031204,138.6875,9849800.0
2000-02-14 00:00:00,139.781204,139.781204,138.3125,139.5,8528800.0
2000-02-15 00:00:00,139.25,141.218704,137.796799,141.078094,11078300.0
2000-02-16 00:00:00,140.375,140.9375,138.796799,139.0,8845400.0
2000-02-17 00:00:00,140.4375,140.4375,138.218704,138.281204,7584200.0
2000-02-18 00:00:00,138.875,138.875,134.625,135.3125,9409200.0
2000-02-22 00:00:00,135.1875,136.343704,133.531204,134.968704,16415400.0
2000-02-23 00:00:00,135.625,137.468704,134.5,136.5625,12119000.0
2000-02-24 00:00:00,136.6875,137.031204,133.093704,133.8125,17375000.0
2000-02-25 00:00:00,135.1875,136.718704,133.125,133.328094,10559900.0
2000-02-28 00:00:00,133.375,136.6875,132.718704,136.125,13397800.0
2000-02-29 00:00:00,136.0625,137.4375,135.75,137.4375,8242500.0
2000-03-01 00:00:00,137.625,139.0,137.218704,138.4375,6868000.0
2000-03-02 00:00:00,138.6875,139.125,137.343704,138.531204,7600200.0
2000-03-03 00:00:00,140.4375,141.718704,139.718704,141.125,12770300.0
2000-03-06 00:00:00,140.8125,141.343704,138.75,139.75,11967100.0
2000-03-07 00:00:00,140.0,140.156204,135.218704,137.046799,20062000.0
2000-03-08 00:00:00,136.468704,137.843704,135.031204,136.875,11808500.0
2000-03-09 00:00:00,137.25,140.875,136.125,140.875,5500900.0
2000-03-10 00:00:00,140.1875,142.0,139.531204,140.125,7924600.0
2000-03-13 00:00:00,136.6875,140.468704,135.6875,138.593704,10540500.0
2000-03-14 00:00:00,139.281204,140.093704,136.156204,136.625,8263900.0
2000-03-15 00:00:00,136.875,140.4375,136.0625,139.8125,10300800.0
2000-03-16 00:00:00,141.625,146.843704,140.875,146.343704,25601400.0
2000-03-17 00:00:00,145.8125,148.0,145.4375,146.9375,10272900.0
2000-03-20 00:00:00,146.875,147.343704,144.781204,146.1875,12502300.0
2000-03-21 00:00:00,145.531204,149.75,144.5,149.1875,13612600.0
2000-03-22 00:00:00,149.5625,150.843704,148.6875,150.093704,8260000.0
2000-03-23 00:00:00,149.156204,153.468704,149.156204,152.656204,11654500.0
2000-03-24 00:00:00,152.875,155.75,151.718704,153.5625,11462900.0
2000-03-27 00:00:00,153.375,153.781204,151.8125,151.9375,8798600.0
2000-03-28 00:00:00,151.25,152.984299,150.593704,151.0625,6334400.0
2000-03-29 00:00:00,151.5625,152.484299,149.656204,151.218704,6747500.0
2000-03-30 00:00:00,150.156204,151.921799,147.125,148.6875,9491900.0
2000-03-31 00:00:00,149.625,152.3125,148.4375,150.375,9249100.0
2000-04-03 00:00:00,150.125,151.25,148.6875,151.25,8508200.0
2000-04-04 00:00:00,151.75,153.0,141.390594,150.125,19585500.0
2000-04-05 00:00:00,147.875,150.8125,147.625,149.1875,8387200.0
2000-04-06 00:00:00,150.25,151.6875,149.0,150.484299,6378500.0
2000-04-07 00:00:00,151.5625,152.125,150.5,151.4375,6023600.0
2000-04-10 00:00:00,151.75,153.109299,150.3125,150.843704,9624200.0
2000-04-11 00:00:00,150.0,151.625,148.375,150.406204,9006400.0
2000-04-12 00:00:00,150.375,151.156204,146.156204,146.281204,10779200.0
2000-04-13 00:00:00,147.468704,148.156204,143.781204,144.25,12225800.0
2000-04-14 00:00:00,142.625,142.8125,133.5,136.0,29604000.0
2000-04-17 00:00:00,135.1875,140.75,134.6875,140.75,23918200.0
2000-04-18 00:00:00,140.5625,144.468704,139.781204,144.468704,11069200.0
2000-04-19 00:00:00,144.5,145.125,142.531204,143.125,6553700.0
2000-04-20 00:00:00,143.5625,143.9375,142.375,143.8125,8537600.0
2000-04-24 00:00:00,141.5,143.3125,140.5,142.25,12893100.0
2000-04-25 00:00:00,144.625,148.156204,144.4375,148.156204,14102000.0
2000-04-26 00:00:00,147.968704,148.75,146.0,146.484299,7711100.0
2000-04-27 00:00:00,143.0,147.343704,143.0,146.0,15595300.0
2000-04-28 00:00:00,147.0,147.859299,145.0625,145.093704,8743400.0
2000-05-01 00:00:00,146.5625,148.484299,145.843704,147.0625,7328300.0
2000-05-02 00:00:00,145.5,147.125,144.125,144.125,9411900.0
2000-05-03 00:00:00,144.0,144.0,139.781204,140.75,12630700.0
2000-05-04 00:00:00,142.0,142.359299,140.75,141.8125,5963600.0
2000-05-05 00:00:00,141.0625,144.0,140.9375,143.531204,7862400.0
2000-05-08 00:00:00,142.75,143.375,141.843704,142.453094,5064100.0
2000-05-09 00:00:00,143.0625,143.406204,140.265594,141.3125,5620300.0
2000-05-10 00:00:00,140.5,140.968704,137.75,138.125,10293900.0
2000-05-11 00:00:00,140.125,141.5,139.125,141.281204,7091100.0
2000-05-12 00:00:00,141.8125,143.468704,141.625,142.8125,5960800.0
2000-05-15 00:00:00,142.75,145.609299,142.0,145.281204,4441300.0
2000-05-16 00:00:00,146.5625,147.718704,145.3125,146.6875,8192200.0
2000-05-17 00:00:00,145.6875,146.1875,144.468704,145.156204,5907200.0
2000-05-18 00:00:00,145.625,146.3125,143.375,143.375,4325600.0
2000-05-19 00:00:00,142.5625,143.234299,140.406204,141.125,6518400.0
2000-05-22 00:00:00,141.25,141.468704,137.0,140.0625,10839400.0
2000-05-23 00:00:00,140.4375,140.8125,137.5625,138.0,7979200.0
2000-05-24 00:00:00,138.0,140.6875,136.5,140.25,11081500.0
2000-05-25 00:00:00,140.6875,141.8125,137.718704,137.843704,8278900.0
2000-05-26 00:00:00,138.8125,139.6875,137.328094,138.0,4814000.0
2000-05-30 00:00:00,140.0,142.9375,139.468704,142.5,5362700.0
2000-05-31 00:00:00,142.5625,144.0,142.093704,142.8125,6056500.0
2000-06-01 00:00:00,143.6875,145.4375,143.0,145.3125,8961600.0
2000-06-02 00:00:00,148.9375,149.093704,147.484299,147.843704,8962200.0
2000-06-05 00:00:00,147.468704,148.218704,146.875,147.125,6998100.0
2000-06-06 00:00:00,146.625,147.781204,145.906204,146.468704,4858900.0
2000-06-07 00:00:00,146.625,148.0,146.0,147.484299,4919500.0
2000-06-08 00:00:00,147.5,147.75,146.0625,146.906204,5723100.0
2000-06-09 00:00:00,147.5,147.968704,145.625,146.593704,3085300.0
2000-06-12 00:00:00,146.968704,146.968704,144.875,144.875,3678900.0
2000-06-13 00:00:00,144.8125,147.75,144.625,147.593704,6558700.0
2000-06-14 00:00:00,148.25,148.875,147.1875,147.843704,6420500.0
2000-06-15 00:00:00,148.125,148.75,146.843704,148.156204,5881200.0
2000-06-16 00:00:00,148.3125,148.3125,145.875,146.593704,5567900.0
2000-06-19 00:00:00,146.468704,149.156204,146.25,148.468704,5106900.0
2000-06-20 00:00:00,148.1875,148.875,147.0,147.9375,6480000.0
2000-06-21 00:00:00,146.9375,148.4375,146.890594,147.875,3115000.0
2000-06-22 00:00:00,147.5625,147.6875,145.0,145.625,7490500.0
2000-06-23 00:00:00,145.8125,146.125,143.875,144.375,4863300.0
2000-06-26 00:00:00,145.375,146.25,144.875,146.234299,5201300.0
2000-06-27 00:00:00,145.984299,146.718704,145.015594,145.156204,4159500.0
2000-06-28 00:00:00,145.625,146.984299,145.3125,145.5625,5347700.0
2000-06-29 00:00:00,144.75,145.75,143.515594,144.1875,6345700.0
2000-06-30 00:00:00,143.9375,145.593704,143.890594,145.281204,7420200.0
2000-07-03 00:00:00,145.4375,147.4375,145.1875,147.281204,1436600.0
2000-07-05 00:00:00,146.375,146.656204,144.375,144.625,2748200.0
2000-07-06 00:00:00,144.9375,146.468704,144.218704,145.75,5963200.0
2000-07-07 00:00:00,146.6875,148.781204,146.25,148.093704,3034800.0
2000-07-10 00:00:00,147.875,148.906204,147.531204,147.843704,2816100.0
2000-07-11 00:00:00,147.468704,149.125,147.156204,148.156204,5431600.0
2000-07-12 00:00:00,149.281204,150.125,148.6875,149.125,5883000.0
2000-07-13 00:00:00,149.984299,150.375,149.1875,149.781204,5356000.0
2000-07-14 00:00:00,150.4375,151.25,149.671799,151.25,5341900.0
2000-07-17 00:00:00,150.984299,151.984299,150.6875,151.0,4208300.0
2000-07-18 00:00:00,150.625,150.625,149.343704,149.765594,4262100.0
2000-07-19 00:00:00,149.468704,149.906204,148.25,148.5625,8506800.0
2000-07-20 00:00:00,149.0,150.625,148.8125,150.625,4538900.0
2000-07-21 00:00:00,149.75,149.75,147.6875,147.6875,5656900.0
2000-07-24 00:00:00,148.125,148.859299,146.5625,146.843704,5628500.0
2000-07-25 00:00:00,147.75,147.843704,146.781204,147.3125,4757100.0
2000-07-26 00:00:00,146.968704,147.156204,145.640594,145.875,12062500.0
2000-07-27 00:00:00,145.9375,146.625,144.6875,145.375,7652600.0
2000-07-28 00:00:00,145.718704,145.906204,141.515594,142.093704,6229500.0
2000-07-31 00:00:00,142.9375,144.125,142.0625,143.0,5265500.0
2000-08-01 00:00:00,143.625,144.718704,143.125,143.875,3946600.0
2000-08-02 00:00:00,143.875,145.406204,143.625,144.593704,7439800.0
2000-08-03 00:00:00,142.875,145.8125,142.625,145.593704,4607100.0
2000-08-04 00:00:00,146.3125,146.718704,145.406204,146.375,3686600.0
2000-08-07 00:00:00,146.718704,148.4375,146.375,148.125,4159800.0
2000-08-08 00:00:00,147.5,148.8125,147.5,148.6875,3658700.0
2000-08-09 00:00:00,149.140594,149.218704,147.375,147.4375,5383800.0
2000-08-10 00:00:00,147.531204,147.859299,146.281204,146.718704,4193400.0
2000-08-11 00:00:00,146.625,148.0,145.5625,147.406204,5089400.0
2000-08-14 00:00:00,147.781204,149.5625,147.0625,149.281204,2966700.0
2000-08-15 00:00:00,149.343704,149.8125,148.5625,149.156204,5564600.0
2000-08-16 00:00:00,149.3125,149.9375,147.843704,148.625,5191600.0
2000-08-17 00:00:00,148.6875,150.4375,148.343704,150.1875,5652200.0
2000-08-18 00:00:00,150.375,150.375,149.218704,149.6875,4626400.0
2000-08-21 00:00:00,150.031204,150.718704,149.406204,150.5,2380600.0
2000-08-22 00:00:00,150.5625,151.3125,150.093704,150.25,3075300.0
2000-08-23 00:00:00,149.8125,151.281204,149.281204,150.843704,5483200.0
2000-08-24 00:00:00,151.156204,151.5,150.5,151.3125,4529000.0
2000-08-25 00:00:00,151.156204,151.625,150.9375,151.25,2822200.0
2000-08-28 00:00:00,151.25,152.906204,151.25,151.765594,5518700.0
2000-08-29 00:00:00,151.4375,151.875,150.906204,151.796799,3561900.0
2000-08-30 00:00:00,151.3125,151.5,150.343704,150.343704,3964800.0
2000-08-31 00:00:00,151.0625,153.093704,150.906204,152.343704,4863100.0
2000-09-01 00:00:00,153.25,153.593704,152.0,152.5,3191200.0
2000-09-05 00:00:00,151.875,152.203094,150.8125,151.281204,3470800.0
2000-09-06 00:00:00,151.1875,151.953094,149.531204,149.5625,4322200.0
2000-09-07 00:00:00,150.25,151.078094,149.828094,150.843704,4265500.0
2000-09-08 00:00:00,150.281204,150.5,149.328094,149.8125,3518200.0
2000-09-11 00:00:00,149.75,151.1875,148.6875,149.593704,3937500.0
2000-09-12 00:00:00,149.75,150.25,148.4375,148.5,4769100.0
2000-09-13 00:00:00,148.0,149.343704,147.656204,148.890594,7691600.0
2000-09-14 00:00:00,149.875,149.9375,148.156204,149.640594,3397100.0
2000-09-15 00:00:00,148.1875,148.25,146.0,146.0,4085700.0
2000-09-18 00:00:00,146.375,146.968704,144.203094,144.656204,5109300.0
2000-09-19 00:00:00,145.125,146.3125,144.703094,145.968704,6588200.0
2000-09-20 00:00:00,145.6875,146.031204,143.156204,144.890594,6508100.0
2000-09-21 00:00:00,144.468704,145.5625,142.625,142.6875,5972300.0
2000-09-22 00:00:00,142.625,145.3125,142.421799,145.281204,7791300.0
2000-09-25 00:00:00,145.9375,146.0625,143.718704,144.25,9726300.0
2000-09-26 00:00:00,144.375,145.0,142.406204,142.406204,5302400.0
2000-09-27 00:00:00,143.5625,143.968704,142.125,143.156204,7186200.0
2000-09-28 00:00:00,143.1875,146.328094,142.890594,145.0,7036400.0
2000-09-29 00:00:00,145.468704,145.968704,143.625,143.625,9333600.0
2000-10-02 00:00:00,144.281204,144.906204,143.140594,143.843704,5517800.0
2000-10-03 00:00:00,144.531204,145.75,142.281204,142.5,9347200.0
2000-10-04 00:00:00,142.875,144.25,141.75,143.6875,6148900.0
2000-10-05 00:00:00,143.406204,144.843704,143.3125,144.1875,4566900.0
2000-10-06 00:00:00,143.875,144.640594,139.75,141.0625,10014900.0
2000-10-09 00:00:00,141.3125,141.3125,139.375,140.0,4508000.0
2000-10-10 00:00:00,140.093704,141.25,137.6875,137.6875,6104700.0
2000-10-11 00:00:00,137.625,138.625,135.125,136.531204,10346000.0
2000-10-12 00:00:00,137.281204,137.593704,132.781204,133.125,12336900.0
2000-10-13 00:00:00,132.9375,137.656204,132.875,137.5625,11778800.0
2000-10-16 00:00:00,137.406204,138.234299,136.6875,138.1875,5659000.0
2000-10-17 00:00:00,138.4375,138.5625,134.406204,134.75,7831700.0
2000-10-18 00:00:00,132.625,136.125,130.156204,134.25,10897300.0
2000-10-19 00:00:00,136.843704,139.453094,136.4375,139.3125,8767300.0
2000-10-20 00:00:00,138.375,141.1875,138.375,139.906204,7373500.0
2000-10-23 00:00:00,139.9375,141.031204,138.9375,140.531204,5290000.0
2000-10-24 00:00:00,140.968704,141.9375,139.0,139.593704,5750700.0
2000-10-25 00:00:00,138.75,139.5625,136.125,136.3125,9137600.0
2000-10-26 00:00:00,137.125,137.656204,134.031204,136.6875,9345800.0
2000-10-27 00:00:00,137.875,139.281204,136.625,139.281204,9762900.0
2000-10-30 00:00:00,138.4375,141.093704,138.156204,140.531204,10154100.0
2000-10-31 00:00:00,141.015594,143.6875,140.0625,142.953094,7752400.0
2000-11-01 00:00:00,142.25,143.25,141.218704,142.468704,6753600.0
2000-11-02 00:00:00,143.156204,143.906204,142.515594,142.703094,11395100.0
2000-11-03 00:00:00,143.468704,143.75,142.375,142.781204,5187100.0
2000-11-06 00:00:00,143.156204,144.296799,143.031204,143.781204,4042500.0
2000-11-07 00:00:00,143.140594,144.0,142.5625,143.75,5231300.0
2000-11-08 00:00:00,144.0625,144.0625,140.5625,140.5625,6123300.0
2000-11-09 00:00:00,140.0,141.218704,137.25,140.031204,10635300.0
2000-11-10 00:00:00,139.0,139.468704,136.531204,136.625,8569500.0
2000-11-13 00:00:00,135.625,136.984299,133.015594,135.5625,17285300.0
2000-11-14 00:00:00,137.468704,139.625,137.0,139.125,7668900.0
2000-11-15 00:00:00,139.0625,140.109299,137.75,139.5625,8837700.0
2000-11-16 00:00:00,138.578094,139.875,137.3125,137.375,6684100.0
2000-11-17 00:00:00,137.3125,139.0,135.75,136.640594,6551100.0
2000-11-20 00:00:00,135.75,136.375,134.3125,134.6875,5458500.0
2000-11-21 00:00:00,134.875,136.1875,133.515594,135.375,7684300.0
2000-11-22 00:00:00,134.343704,134.875,132.125,132.140594,5736900.0
2000-11-24 00:00:00,133.625,134.968704,133.625,134.843704,3411600.0
2000-11-27 00:00:00,136.468704,136.6875,135.3125,136.031204,5992000.0
2000-11-28 00:00:00,135.125,136.593704,133.640594,133.6875,5336100.0
2000-11-29 00:00:00,134.375,135.906204,133.265594,133.4375,6914100.0
2000-11-30 00:00:00,132.5,133.5,129.75,132.281204,11201600.0
2000-12-01 00:00:00,133.1875,134.0625,131.0,132.218704,7587200.0
2000-12-04 00:00:00,131.875,133.875,131.5,133.343704,6996600.0
2000-12-05 00:00:00,134.875,138.25,134.406204,137.718704,8883400.0
2000-12-06 00:00:00,137.781204,138.343704,135.031204,135.515594,12888000.0
2000-12-07 00:00:00,134.875,135.875,133.656204,133.656204,6529100.0
2000-12-08 00:00:00,137.0625,139.468704,133.875,133.968704,10276300.0
2000-12-11 00:00:00,137.375,139.5625,136.718704,138.625,6405600.0
2000-12-12 00:00:00,138.1875,138.8125,137.375,138.031204,5022900.0
2000-12-13 00:00:00,139.25,139.406204,136.031204,136.140594,6070500.0
2000-12-14 00:00:00,135.875,136.5,134.031204,134.406204,7678400.0
2000-12-15 00:00:00,133.125,133.125,130.5625,130.968704,9065300.0
2000-12-18 00:00:00,132.0625,133.468704,131.765594,132.718704,7235400.0
2000-12-19 00:00:00,132.468704,134.968704,130.015594,130.015594,9616600.0
2000-12-20 00:00:00,128.625,128.9375,126.093697,126.25,9994300.0
2000-12-21 00:00:00,126.0,128.859299,125.531197,127.125,14331500.0
2000-12-22 00:00:00,129.0,131.109299,128.843704,130.9375,10182900.0
2000-12-26 00:00:00,130.843704,132.343704,130.281204,132.343704,4665300.0
2000-12-27 00:00:00,131.75,133.734299,131.25,133.3125,4854100.0
2000-12-28 00:00:00,132.8125,133.875,132.593704,133.718704,8358700.0
2000-12-29 00:00:00,134.0625,134.281204,131.1875,131.1875,8774600.0
2001-01-02 00:00:00,132.0,132.156204,127.5625,128.8125,8737500.0
2001-01-03 00:00:00,128.3125,136.0,127.656197,135.0,19431600.0
2001-01-04 00:00:00,134.9375,135.468704,133.0,133.546799,9219000.0
2001-01-05 00:00:00,133.468704,133.625,129.1875,129.1875,12911400.0
2001-01-08 00:00:00,129.875,130.1875,127.6875,130.1875,6625300.0
2001-01-09 00:00:00,131.046799,131.5,129.421799,129.843704,5702400.0
2001-01-10 00:00:00,129.0,132.125,128.8125,132.125,8746100.0
2001-01-11 00:00:00,131.093704,133.484299,131.093704,132.25,7245100.0
2001-01-12 00:00:00,132.6875,133.718704,131.281204,132.0,7244000.0
2001-01-16 00:00:00,132.0,133.1875,131.515594,132.843704,8542200.0
2001-01-17 00:00:00,134.843704,135.046799,132.640594,133.453094,7851400.0
2001-01-18 00:00:00,133.4375,135.703094,132.9375,134.781204,8107000.0
2001-01-19 00:00:00,136.1875,136.1875,133.875,134.015594,7782500.0
2001-01-22 00:00:00,134.25,135.781204,133.5625,134.906204,7050900.0
2001-01-23 00:00:00,134.468704,136.656204,134.156204,135.968704,8463100.0
2001-01-24 00:00:00,136.25,137.3125,135.843704,136.375,6199900.0
2001-01-25 00:00:00,136.25,137.25,135.656204,136.031204,10818300.0
2001-01-26 00:00:00,135.156204,136.125,134.453094,135.875,7136800.0
2001-01-29 00:00:00,135.5,136.899994,135.369995,136.600006,6705900.0
2001-01-30 00:00:00,136.300003,137.919998,135.789993,137.800003,7069100.0
2001-01-31 00:00:00,137.399994,138.699997,136.600006,137.020004,9706900.0
2001-02-01 00:00:00,137.100006,137.949997,136.25,137.929993,8239100.0
2001-02-02 00:00:00,137.399994,137.990005,134.75,134.800003,8276600.0
2001-02-05 00:00:00,134.800003,135.940002,134.75,135.789993,4352900.0
2001-02-06 00:00:00,135.300003,136.699997,135.220001,135.389999,7106700.0
2001-02-07 00:00:00,134.720001,135.399994,133.679993,134.690002,5748700.0
2001-02-08 00:00:00,134.800003,135.399994,133.100006,133.119995,5943300.0
2001-02-09 00:00:00,133.350006,133.350006,131.259995,131.839996,9913000.0
2001-02-12 00:00:00,131.699997,133.5,131.699997,133.350006,5804400.0
2001-02-13 00:00:00,133.699997,134.169998,132.0,132.259995,6587600.0
2001-02-14 00:00:00,132.649994,132.649994,130.660004,132.059998,8400100.0
2001-02-15 00:00:00,132.839996,133.520004,131.990005,133.339996,5929800.0
2001-02-16 00:00:00,131.0,131.289993,129.300003,130.399994,6434900.0
2001-02-20 00:00:00,131.039993,131.139999,128.100006,128.389999,5760000.0
2001-02-21 00:00:00,127.900002,128.839996,125.5,125.620003,10910800.0
2001-02-22 00:00:00,126.349998,126.540001,123.019997,125.809998,21281600.0
2001-02-23 00:00:00,125.080002,125.540001,121.800003,124.959999,20173000.0
2001-02-26 00:00:00,125.800003,127.620003,124.5,127.620003,11503700.0
2001-02-27 00:00:00,126.800003,127.839996,125.510002,126.440002,11415000.0
2001-02-28 00:00:00,126.75,126.839996,123.269997,123.949997,14825800.0
2001-03-01 00:00:00,124.050003,124.599998,121.75,124.599998,14672000.0
2001-03-02 00:00:00,122.5,125.650002,122.300003,123.610001,12564300.0
2001-03-05 00:00:00,124.150002,124.779999,123.809998,124.739998,5293200.0
2001-03-06 00:00:00,126.349998,127.75,125.489998,126.080002,6917000.0
2001-03-07 00:00:00,126.900002,127.040001,125.760002,126.980003,6371700.0
2001-03-08 00:00:00,126.599998,127.239998,126.139999,127.120003,6055000.0
2001-03-09 00:00:00,126.099998,126.099998,123.110001,123.360001,10020300.0
2001-03-12 00:00:00,122.339996,122.5,117.75,118.080002,13972900.0
2001-03-13 00:00:00,119.400002,120.440002,117.529999,120.019997,12888000.0
2001-03-14 00:00:00,117.050003,119.290001,115.75,117.650002,19883400.0
2001-03-15 00:00:00,118.449997,118.860001,117.360001,117.68,10370300.0
2001-03-16 00:00:00,117.129997,117.400002,114.809998,115.010002,58514600.0
2001-03-19 00:00:00,115.760002,117.690002,114.82,117.349998,10067800.0
2001-03-20 00:00:00,117.900002,118.459999,114.110001,114.199997,15083900.0
2001-03-21 00:00:00,114.18,115.260002,111.900002,112.260002,19004600.0
2001-03-22 00:00:00,112.019997,112.599998,108.040001,111.120003,28624800.0
2001-03-23 00:00:00,113.25,114.660004,111.5,114.480003,12861700.0
2001-03-26 00:00:00,115.699997,116.269997,114.769997,115.940002,9943800.0
2001-03-27 00:00:00,115.620003,118.650002,115.279999,118.309998,12880700.0
2001-03-28 00:00:00,116.900002,116.949997,114.900002,115.040001,10953300.0
2001-03-29 00:00:00,114.699997,116.5,112.139999,115.480003,12060300.0
2001-03-30 00:00:00,115.550003,116.690002,114.5,116.690002,9183600.0
2001-04-02 00:00:00,116.300003,117.379997,113.800003,114.199997,10561000.0
2001-04-03 00:00:00,113.980003,114.150002,110.059998,110.389999,12836000.0
2001-04-04 00:00:00,110.57,112.099998,109.300003,110.849998,14884300.0
2001-04-05 00:00:00,113.300003,115.489998,112.5,115.050003,21522800.0
2001-04-06 00:00:00,113.989998,114.400002,112.059998,113.300003,14937800.0
2001-04-09 00:00:00,114.0,114.989998,112.779999,114.559998,9034300.0
2001-04-10 00:00:00,115.449997,117.75,115.169998,116.650002,17873600.0
2001-04-11 00:00:00,118.779999,118.989998,116.139999,116.730003,12722300.0
2001-04-12 00:00:00,116.300003,118.940002,115.959999,118.849998,9233200.0
2001-04-16 00:00:00,118.290001,118.889999,116.910004,117.599998,7350000.0
2001-04-17 00:00:00,117.309998,119.660004,117.019997,119.260002,10924700.0
2001-04-18 00:00:00,121.059998,126.0,120.690002,124.0,32481600.0
2001-04-19 00:00:00,124.25,125.839996,123.580002,125.650002,13809900.0
