time,open,high,low,close,volume
2021-03-10 05:00:00,376.24543268887214,376.70177021142325,375.9153161831969,376.66293297546144,21727
2021-03-10 06:00:00,376.5755491945474,376.8668284642608,375.8764789472351,375.9347348011778,107150
2021-03-10 07:00:00,375.9153161831969,376.24543268887214,375.1579900819419,375.9250254921873,98564
2021-03-10 08:00:00,375.8861882562255,376.3910723237289,375.6822927674261,376.0415372000728,121279
2021-03-10 09:00:00,375.73074221928846,377.75037558239165,374.5463036155437,377.6727011104681,1024105
2021-03-10 10:00:00,377.6824104194585,379.5563070546151,377.4396776946973,378.97374851518816,16171200
2021-03-10 11:00:00,378.97374851518816,379.4592139647106,376.8864412684216,378.0319455431147,20626298
2021-03-10 12:00:00,378.0319455431147,379.20677193095895,377.7406662734013,378.7649983718936,13776057
2021-03-10 13:00:00,378.7698530263888,378.97374851518816,377.7212476554203,378.8955885778151,9265345
2021-03-10 14:00:00,378.8960740432646,379.3718301837966,377.585317329554,378.5370237967978,12808958
2021-03-10 15:00:00,378.536829610618,380.0223538861566,378.15816655999055,379.4543593102154,11105642
2021-03-10 16:00:00,379.4592139647106,379.76991185240496,378.0416548521051,378.1969067028624,18225204
2021-03-10 17:00:00,378.1970037959523,379.2261905489398,378.07078277907647,379.1873533129781,4341596
2021-03-10 18:00:00,379.0805509140831,379.1970626219685,378.255259649895,379.1193881500449,144957
2021-03-10 19:00:00,379.1388067680258,379.2553184759112,378.4688644476849,378.48828306566577,167416
2021-03-10 20:00:00,378.48828306566577,378.6727599364843,377.7892128183535,378.07078277907647,152443
2021-03-11 05:00:00,380.6049124255834,381.2263082009721,380.1388655940418,380.8476451503446,50562
2021-03-11 06:00:00,380.8961916952968,381.2554361279434,380.68258689750695,381.10979649308666,37897
2021-03-11 07:00:00,381.0903778751058,381.0903778751058,380.5563658806311,380.6049124255834,32806
2021-03-11 08:00:00,380.58549380760246,381.0903778751058,380.3524703918317,380.8282265323637,320325
2021-03-11 09:00:00,380.97425453958,381.051540639144,380.1971214479845,380.4689820997171,266288
2021-03-11 10:00:00,380.4398541727457,381.56127936114257,380.34276108284126,381.5263258487769,9049759
2021-03-11 11:00:00,381.527296779676,382.6827045495393,380.57578449861205,382.59532076862536,12986026
2021-03-11 12:00:00,382.59532076862536,383.7604378474791,382.59532076862536,383.3429375608898,11065941
2021-03-11 13:00:00,383.3429375608898,383.9157867913264,383.0710769091573,383.4351759962992,6982137
2021-03-11 14:00:00,383.43216611051207,384.1488102070971,382.9060186563197,383.1002048361286,8799241
2021-03-11 15:00:00,383.0904955271382,383.64878079408896,382.60503007761577,382.61473938660623,8561556
2021-03-11 16:00:00,382.61473938660623,382.7895069484343,381.8477039763608,382.0613087741506,19738836
2021-03-11 17:00:00,382.0515994651602,382.1584018640552,381.72148295948494,381.9350877572748,5955104
2021-03-11 18:00:00,381.9739249932366,382.1486925550647,381.8671225943417,382.1389832460743,493474
2021-03-11 19:00:00,382.1001460101125,382.9060186563197,382.0515994651602,382.5079369877113,204248
2021-03-11 20:00:00,382.4593904427591,382.8963093473293,382.39142527982585,382.566192841654,96234
2021-03-12 05:00:00,383.0322396731957,383.0322396731957,379.5563070546152,379.8767142512999,45387
2021-03-12 06:00:00,379.85729563331904,380.3136331558701,379.51746981865335,379.9835166501949,63521
2021-03-12 07:00:00,379.9252607962522,380.333051773851,379.6242722175483,379.9252607962522,49484
2021-03-12 08:00:00,379.97380734120446,381.1874709650105,379.9155514872618,381.1292151110678,294978
2021-03-12 09:00:00,381.1292151110678,382.5953207686255,379.8569072609594,380.5952031165932,385011
2021-03-12 10:00:00,380.52723795366,381.4884595437144,379.90584217827126,381.43991299876217,12203414
2021-03-12 11:00:00,381.43020368977176,381.6633241986324,379.90584217827126,380.4786914087077,12351149
2021-03-12 12:00:00,380.4495634817364,381.3039826728959,379.8281677063477,381.03697667565854,6061116
2021-03-12 13:00:00,381.04183133015374,381.83799466737054,380.6728775885167,381.1389244200583,5447541
2021-03-12 14:00:00,381.1292151110678,382.1805390885536,380.8572573662453,381.3330135067773,4256344
2021-03-12 15:00:00,381.3331105998672,382.0614058672408,381.21659889198185,381.93605868817406,6520733
2021-03-12 16:00:00,381.9545063752559,382.7506697124727,381.3913664538099,382.6341580045873,9887563
2021-03-12 17:00:00,382.6341580045873,383.0710769091575,382.47880906074016,382.62444869559687,5203307
2021-03-12 18:00:00,382.5856114596351,382.72154178550136,382.23607633597896,382.5953207686255,134176
2021-03-12 19:00:00,382.605030077616,382.7312510944918,382.5079369877115,382.6827045495396,13264
2021-03-12 20:00:00,382.72154178550136,382.72154178550136,382.5370649146829,382.5953207686255,31212
2021-03-15 05:00:00,382.4108438978066,383.5177051227177,382.3331694258829,383.3914841058418,17547
2021-03-15 06:00:00,383.5371237406986,383.9546240272879,383.5177051227177,383.741019229498,16538
2021-03-15 07:00:00,383.653635448584,383.7313099205076,383.090495527138,383.3623561788705,39699
2021-03-15 08:00:00,383.34293756088965,383.44973995978455,382.8866000383386,382.97398381925257,96674
2021-03-15 09:00:00,383.197200832943,383.7017936211766,381.9642156842459,382.3720066618448,311153
2021-03-15 10:00:00,382.40113458881615,383.20215258052815,382.226367026988,382.53609398378336,8929913
2021-03-15 11:00:00,382.527355605692,382.6729952405487,381.8962505213128,382.4982276787206,8054397
2021-03-15 12:00:00,382.4982276787206,382.7118324765105,380.6340403525545,381.6486631420564,12745969
2021-03-15 13:00:00,381.6438084875612,382.72154178550096,381.5467153976567,382.701152236621,6204077
2021-03-15 14:00:00,382.7021231675201,383.1874915239525,382.4302625157875,383.177879308052,5401968
2021-03-15 15:00:00,383.1866176861434,384.01287988123056,383.17885023895104,383.741019229498,6672245
2021-03-15 16:00:00,383.741019229498,385.1537236876083,383.0322396731953,384.94497354431365,16644656
2021-03-15 17:00:00,384.974101471285,385.1974155780653,384.779915291476,384.8575897633996,5280969
2021-03-15 18:00:00,384.89642699936144,385.0420666342181,384.7604966734951,384.9255549263327,144751
2021-03-15 19:00:00,384.9255549263327,384.9255549263327,384.4012522408486,384.47892671277214,185231
2021-03-15 20:00:00,384.4206708588295,384.63427565661925,384.3721243138772,384.410961549839,46086
2021-03-16 05:00:00,385.1877062690753,385.1877062690753,384.4400894768107,384.7022408195529,17607
2021-03-16 06:00:00,384.79933390945735,384.9546828533046,384.6925315105624,384.8381711454192,7430
2021-03-16 07:00:00,384.8867176903714,385.1100317971517,384.8672990723905,385.0809038701804,16364
2021-03-16 08:00:00,385.1391597241231,385.6537531006168,385.11974110614216,385.4886948477792,144674
2021-03-16 09:00:00,385.4886948477792,385.7896834264831,384.8381711454192,385.3236365949416,266583
2021-03-16 10:00:00,385.2945086679702,386.06154407821566,385.1877062690753,385.9052242034695,6135922
2021-03-16 11:00:00,385.896485825378,386.2654395670151,385.4789855387887,385.7508461905213,8923726
2021-03-16 12:00:00,385.765410154007,385.93532306133983,385.2071248870562,385.507142534861,6736454
2021-03-16 13:00:00,385.49840415676965,385.6440437916264,384.5177639487344,385.3187819404464,6803795
2021-03-16 14:00:00,385.3187819404464,385.8285206624449,384.5749517786881,384.75564201900033,8509931
2021-03-16 15:00:00,384.7507873645051,385.11974110614216,383.5953795946417,384.4400894768107,12636702
2021-03-16 16:00:00,384.44882785490216,385.4789855387887,383.95462402728833,384.4303801678203,16389543
2021-03-16 17:00:00,384.4352348223155,385.17741440154543,384.32357776892536,384.9741014712855,4935914
2021-03-16 18:00:00,384.9546828533046,385.02264801623767,384.401252240849,384.8575897634,226041
