time,open,high,low,close,volume
2021-03-16 07:30:00,385.1391597241231,385.4789855387887,385.11974110614216,385.2945086679702,64685
2021-03-16 08:00:00,385.2945086679702,385.6537531006168,385.21683419604665,385.4886948477792,79989
2021-03-16 08:30:00,385.4886948477792,385.6246251736455,384.8381711454192,385.45956692080784,53127
2021-03-16 09:00:00,385.45956692080784,385.7896834264831,385.2071248870562,385.3236365949416,213456
2021-03-16 09:30:00,385.2945086679702,385.60520655566455,385.2653807409989,385.527532083741,431198
2021-03-16 10:00:00,385.527532083741,386.06154407821566,385.1877062690753,385.9052242034695,5704724
2021-03-16 10:30:00,385.896485825378,386.0712533872061,385.4789855387887,386.02270684225385,4247603
2021-03-16 11:00:00,386.02270684225385,386.2654395670151,385.72171826355,385.7508461905213,4676123
2021-03-16 11:30:00,385.765410154007,385.93532306133983,385.44985761181744,385.7362822270357,4074698
2021-03-16 12:00:00,385.7411368815309,385.896485825378,385.2071248870562,385.507142534861,2661756
2021-03-16 12:30:00,385.49840415676965,385.6440437916264,384.5177639487344,384.7944792549621,3759583
2021-03-16 13:00:00,384.79933390945735,385.43043899383656,384.7040855882611,385.3187819404464,3044212
2021-03-16 13:30:00,385.3187819404464,385.8285206624449,385.22168885054185,385.4364587654106,4799936
2021-03-16 14:00:00,385.43529364833176,385.4692762297983,384.5749517786881,384.75564201900033,3709995
2021-03-16 14:30:00,384.7507873645051,385.11974110614216,383.8089843924316,383.90607748233606,5131011
2021-03-16 15:00:00,383.8973391042448,384.6342756566197,383.5953795946417,384.4400894768107,7505691
2021-03-16 15:30:00,384.44882785490216,385.01293870724726,383.95462402728833,384.7119501285433,4511332
2021-03-16 16:00:00,384.7119501285433,385.4789855387887,384.3624150048872,384.4303801678203,11878211
2021-03-16 16:30:00,384.4352348223155,385.17741440154543,384.32357776892536,384.8770083813809,4473064
2021-03-16 17:00:00,384.8867176903714,385.0032293982568,384.6925315105624,384.9741014712855,462850
2021-03-16 17:30:00,384.9546828533046,384.9546828533046,384.401252240849,384.76049667349554,156998
2021-03-16 18:00:00,384.77020598248606,385.02264801623767,384.401252240849,384.8575897634,69043
2021-03-16 18:30:00,384.8964269993618,385.21683419604665,384.8964269993618,385.01293870724726,75551
2021-03-16 19:00:00,385.01293870724726,385.1682876510944,384.9546828533046,385.07119456118994,12163
2021-03-16 19:30:00,385.02264801623767,385.1682876510944,384.8284618364288,384.8478804544096,38324
2021-03-16 20:00:00,384.8381711454192,384.9255549263332,384.6925315105624,384.7313687465242,31885
2021-03-17 04:30:00,384.4497987858017,384.6439849656107,384.1002636621456,384.1002636621456,7768
2021-03-17 05:00:00,384.3235777689259,384.4109615498399,384.3235777689259,384.4109615498399,1306
2021-03-17 05:30:00,384.28474053296407,384.47892671277305,384.1973567520501,384.47892671277305,3492
2021-03-17 06:00:00,384.4400894768112,384.4400894768112,384.1391008981073,384.1391008981073,5830
2021-03-17 06:30:00,384.2556126059927,384.2944498419545,384.1973567520501,384.216775370031,8144
2021-03-17 07:00:00,384.2459032970023,384.4983453307539,384.1391008981073,384.14881020709777,11577
2021-03-17 07:30:00,384.0808450441646,384.1391008981073,383.4400306507951,383.5565423586805,114957
2021-03-17 08:00:00,383.5371237406995,383.5371237406995,382.8963093473299,383.0904955271389,132626
2021-03-17 08:30:00,383.6343139236939,385.3615029000048,382.8477628023777,383.265263088967,205903
2021-03-17 09:00:00,383.22642585300514,383.3914841058428,383.10020483612936,383.3623561788714,102679
2021-03-17 09:30:00,383.3332282519001,383.4011934148333,382.983693128244,383.071076909158,268456
2021-03-17 10:00:00,383.0613676001675,383.4109027238237,382.3525880438648,383.10020483612936,7636660
2021-03-17 10:30:00,383.1099141451198,383.4982865047377,382.40113458881706,383.2749723979574,8242666
2021-03-17 11:00:00,383.265263088967,383.265263088967,381.98363430222776,382.2069484090081,5515913
2021-03-17 11:30:00,382.1972391000176,382.8477628023777,381.8671225943424,382.7506697124732,3775119
2021-03-17 12:00:00,382.73610574898754,382.9448558922822,382.3914252798266,382.6972685130257,3312270
2021-03-17 12:30:00,382.6924138585305,383.21671654401473,382.4788090607406,383.071076909158,2675657
2021-03-17 13:00:00,383.0807862181484,383.0904955271389,382.3525880438648,382.4690997517502,2580210
2021-03-17 13:30:00,382.4690997517502,382.9060186563204,382.32346011689344,382.77979763944455,2553380
2021-03-17 14:00:00,382.77979763944455,382.876890729349,382.2554949539603,382.5225009511977,2430290
2021-03-17 14:30:00,382.54677422367376,385.32363659494206,382.5225009511977,383.79927508344167,14433268
2021-03-17 15:00:00,383.7895657744512,386.2266023310538,383.57596097666135,386.100381314178,9525785
2021-03-17 15:30:00,386.100381314178,386.54700952773857,385.2750900499898,385.5712239741985,7666283
2021-03-17 16:00:00,385.5760786286937,386.1872796296425,384.8867176903719,385.6731717185983,12312373
2021-03-17 16:30:00,385.64404379162687,385.87706720739766,385.4692762297988,385.7314275725409,7433655
2021-03-17 17:00:00,385.7217182635504,385.7314275725409,385.3038296046016,385.3818924488848,345237
2021-03-17 17:30:00,385.3139272859517,385.71200895456,385.3139272859517,385.4692762297988,1737540
2021-03-17 18:00:00,385.4789855387892,385.71200895456,385.3624738309039,385.430438993837,105353
2021-03-17 18:30:00,385.430438993837,386.1392185501397,385.430438993837,386.1100906231684,274321
2021-03-17 19:00:00,386.1100906231684,386.1392185501397,385.7702648085027,385.8673578984072,64890
2021-03-17 19:30:00,385.9450323703308,386.09067200518746,385.7605554995122,385.993578915283,45531
2021-03-17 20:00:00,386.09067200518746,386.5275909097577,386.09067200518746,386.44020712884367,84080
2021-03-18 04:30:00,384.5760198026768,386.43049781985246,384.3041591509442,384.43038016782,41742
2021-03-18 05:00:00,384.43038016782,384.43038016782,383.4206120328134,383.6342168306033,119481
2021-03-18 05:30:00,383.5662516676701,384.0517171171926,383.5565423586797,383.8478216283931,31316
2021-03-18 06:00:00,383.89636817334537,384.2361939880111,383.7021819935364,383.9157867913263,33229
2021-03-18 06:30:00,383.7992750834409,384.3041591509442,383.7992750834409,384.2847405329633,26272
2021-03-18 07:00:00,384.2459032970015,384.5760198026768,384.148810207097,384.148810207097,120644
2021-03-18 07:30:00,384.1973567520493,384.33328707791554,383.692472684546,383.77985646546,249355
2021-03-18 08:00:00,383.7992750834409,383.8478216283931,382.6924138585297,383.11962345410944,319511
2021-03-18 08:30:00,383.8867559574449,386.6761433373108,382.71183247651066,383.1584606900713,294805
2021-03-18 09:00:00,383.0710769091573,383.4109027238229,382.8963093473292,383.1972979260331,341438
2021-03-18 09:30:00,383.1778793080522,383.2070072350235,382.6147393866062,382.99340243723367,250697
2021-03-18 10:00:00,383.00796640071934,383.9157867913263,382.5661928416539,383.7313099205078,9712521
2021-03-18 10:30:00,383.72160061151726,383.8381123194027,382.72154178550113,383.5644068989619,7772561
2021-03-18 11:00:00,383.5613970131749,384.0808450441639,383.0516582911764,383.7118913025269,5504491
2021-03-18 11:30:00,383.7118913025269,384.3235777689251,383.6147982126224,384.3187231144299,4100102
2021-03-18 12:00:00,384.3187231144299,384.4595080947914,383.867240246374,384.43038016782,3434120
2021-03-18 12:30:00,384.4255255133248,385.1877062690751,384.3527056958965,384.7799152914762,3157859
2021-03-18 13:00:00,384.7799152914762,384.8381711454189,382.9545652012719,383.19244327153785,4267764
2021-03-18 13:30:00,383.18758861704265,384.22648467902064,383.1487513810808,384.0929816804019,5303600
2021-03-18 14:00:00,384.1099729711353,384.61485703863855,383.8381123194027,384.51776394873406,2850683
2021-03-18 14:30:00,384.51776394873406,384.5711651481816,382.4108438978068,382.4690026586595,7886958
2021-03-18 15:00:00,382.4690997517495,382.7797976394438,380.8039532598875,381.9059598303034,11012927
2021-03-18 15:30:00,381.91081448479866,382.148304182705,380.575784498612,381.39136645380967,11268356
2021-03-18 16:00:00,381.4010757628001,381.5661340156377,379.3912488017773,380.03206319514686,22234779
2021-03-18 16:30:00,380.0611911221182,381.0903778751057,379.92011486248697,380.56607518962153,10591751
2021-03-18 17:00:00,380.56607518962153,380.59520311659287,380.2165400659654,380.468982099717,588728
2021-03-18 17:30:00,380.5951060235029,380.79909860539226,380.10002835808,380.78938929640185,1071660
2021-03-18 18:00:00,380.7602613694305,380.8185172233732,380.3233424648603,380.6825868975069,46495
2021-03-18 18:30:00,380.663168279526,381.0418313301535,380.3330517738508,380.575784498612,93185
2021-03-18 19:00:00,380.60491242558334,380.6534589705356,380.13886559404176,380.13886559404176,83394
2021-03-18 19:30:00,380.12915628505135,380.64374966154514,380.0806097400991,380.6243310435642,62819
2021-03-18 20:00:00,380.6243310435642,380.6728775885164,380.31363315586987,380.468982099717,46804
2021-03-19 04:30:00,381.6587601912096,381.6587601912096,380.61645576700187,381.5418662370929,15848
2021-03-19 05:00:00,381.6685013540527,381.6685013540527,381.40548995729,381.5905720513082,12492
2021-03-19 05:30:00,381.4639369343484,381.61979553983736,381.2885960031732,381.4541957715053,17048
2021-03-19 06:00:00,381.35678414307466,381.4639369343484,381.2301490261149,381.2691136774871,12554
2021-03-19 06:30:00,381.259372514644,381.3178194917024,380.7723143724909,381.0353257692536,19061
2021-03-19 07:00:00,381.2204078632718,381.5418662370929,381.0353257692536,381.4249722829761,29158
2021-03-19 07:30:00,381.4639369343484,381.4639369343484,380.3437032073961,380.5872322784727,145393
2021-03-19 08:00:00,380.67490274406026,381.01584344356746,380.635938092688,380.9184318151368,70617
2021-03-19 08:30:00,380.6846439069033,381.41523112013306,379.73975111112617,380.8307613495492,243911
2021-03-19 09:00:00,380.99636111788135,381.3470429802316,380.8892083266076,381.0548080949397,421352
2021-03-19 09:30:00,381.01584344356746,381.01584344356746,379.252692968973,379.81768041387073,1500039
2021-03-19 10:00:00,379.7884569253415,380.10017413631954,377.3726485402619,378.473399941528,14270428
2021-03-19 10:30:00,378.4539176158419,379.9574661006686,377.1291194691853,378.7334889894378,12789747
2021-03-19 11:00:00,378.7266701754477,379.866386228086,377.7428127282983,379.7494922739692,10115654
2021-03-19 11:30:00,379.7689745996554,379.9248332051444,378.2785766846668,378.931234595152,5190504
2021-03-19 12:00:00,378.9214934323089,380.7625732096478,378.69744668691845,380.4118913472975,5742499
2021-03-19 12:30:00,380.40215018445446,380.8599848380785,380.1683622762209,380.5190441385713,4306297
2021-03-19 13:00:00,380.5093029757282,381.06454925778274,380.2852562303377,380.8989494894507,2825803
2021-03-19 13:30:00,380.8990469010792,380.93791414082295,380.1391387876918,380.8307613495492,2618762
2021-03-19 14:00:00,380.8405025123923,381.2301490261149,380.6261969298449,380.9671376293521,4067031
2021-03-19 14:30:00,380.9768787921952,381.249631351801,380.0806918106334,380.7042236442179,4061980
2021-03-19 15:00:00,380.7138673954325,381.3665253059177,380.5482676271005,381.32756065454544,4065422
2021-03-19 15:30:00,381.3178194917024,381.4337393295349,380.3924090216114,380.6943850697464,6000816
2021-03-19 16:00:00,380.6943850697464,381.2009255375857,379.34036343456063,379.41829273730514,17432760
2021-03-19 16:30:00,379.37932808593285,379.7683901298848,379.0676108749548,379.11631668917016,13719186
2021-03-19 17:00:00,379.11631668917016,379.4767397143635,379.11631668917016,379.23321064328695,1644797
2021-03-19 17:30:00,379.2039871547577,379.41829273730514,379.087093200641,379.0968343634841,124312
2021-03-19 18:00:00,379.0773520377979,379.398810411619,378.9896815722104,378.9896815722104,902886
2021-03-19 18:30:00,378.9799404093673,379.1065755263271,378.9799404093673,379.03838738642565,8093
2021-03-19 19:00:00,379.0286462235826,379.1845048290716,378.99942273505343,379.17466625460014,20042
2021-03-19 19:30:00,379.0773520377979,379.11631668917016,378.88252878093664,379.03838738642565,19650
2021-03-19 20:00:00,379.03838738642565,379.1065755263271,379.0286462235826,379.0286462235826,34523
2021-03-22 04:30:00,379.6618218083821,380.2949973931812,378.2883178475102,379.2721752946596,58704
2021-03-22 05:00:00,379.3403634345611,379.52544552857927,379.0968343634845,379.2039871547581,16078
2021-03-22 05:30:00,379.3208811088749,379.3890692487764,378.83382296672175,379.17476366622896,7943
2021-03-22 06:00:00,379.3890692487764,379.486480877207,379.184504829072,379.29165762034575,60129
2021-03-22 06:30:00,379.3988104116194,379.7397511111266,379.3988104116194,379.7397511111266,3632
2021-03-22 07:00:00,379.7300099482836,379.7689745996559,379.6228571570098,379.7592334368128,10534
2021-03-22 07:30:00,379.6715629712252,380.54826762710087,379.6715629712252,380.4605971615133,173633
2021-03-22 08:00:00,380.4898206500425,380.60671460415927,380.2949973931812,380.421632510141,67006
2021-03-22 08:30:00,379.8663862280864,380.5872322784731,378.4246941273132,380.20732692759367,86986
2021-03-22 09:00:00,380.1781034390645,380.2852562303382,379.91509204230175,380.109915299163,103323
2021-03-22 09:30:00,380.0806918106338,380.3534443702396,379.9345743679879,379.9637978565171,180933
2021-03-22 10:00:00,379.9345743679879,381.3567841430751,379.8761273909295,381.1717020490569,8654366
2021-03-22 10:30:00,381.1717020490569,381.57108972562247,380.8989494894511,381.3080783288598,6047728
2021-03-22 11:00:00,381.3178194917028,382.2821946131661,381.1770596886206,381.90715984370814,4524575
2021-03-22 11:30:00,381.90715984370814,382.126336007677,381.7172071682684,381.9802185650311,3047353
2021-03-22 12:00:00,381.9801211534027,382.44779438149817,381.97047740218807,382.2140064732647,3076342
2021-03-22 12:30:00,382.2140064732647,382.76925275531926,382.2140064732647,382.7595115924762,3217240
2021-03-22 13:00:00,382.7595115924762,383.05174647776806,382.56468833561496,382.968946593602,3309143
2021-03-22 13:30:00,382.9738171750236,383.0225229892389,382.5452060099288,382.8423114766422,4036243
2021-03-22 14:00:00,382.83451854636775,383.1491581061987,382.83451854636775,383.12967578051257,2742416
2021-03-22 14:30:00,383.1394169433556,383.3732048515892,383.042005314925,383.29527554884464,3499644
2021-03-22 15:00:00,383.3050167116877,383.7725925281548,383.30014613026617,383.5680281084504,3582862
2021-03-22 15:30:00,383.5680281084504,383.87000415658537,382.886146709436,382.9233579514965,5151718
2021-03-22 16:00:00,382.9153701979652,383.0712288034542,382.2334887989508,382.3796062415967,10451808
2021-03-22 16:30:00,382.36012391591055,382.730288103947,382.36012391591055,382.574429498458,8118715
2021-03-22 17:00:00,382.574429498458,382.78873508100537,382.428312055812,382.6815822897317,1846566
2021-03-22 17:30:00,382.65235880120247,382.6913234525748,382.4380532186551,382.6328764755164,63226
2021-03-22 18:00:00,382.60365298698713,382.6328764755164,382.44779438149817,382.5939118241441,22663
2021-03-22 18:30:00,382.6133941498302,382.8958878722791,382.428312055812,382.7984762438484,61208
2021-03-22 19:00:00,382.7400292667901,382.8276997323776,382.5159825213996,382.6620999640455,133026
2021-03-22 19:30:00,382.60365298698713,382.8569232209068,382.60365298698713,382.7400292667901,11074
2021-03-22 20:00:00,382.7400292667901,383.0712288034542,382.7400292667901,383.0614876406111,28177
2021-03-23 04:30:00,381.63927786552335,381.63927786552335,380.8307613495492,381.3275606545454,22467
2021-03-23 05:00:00,381.2983371660162,381.5321250742497,380.9768787921951,381.4931604228775,20937
